,x,y,year,in_drugbank
CHEMBL69562,-36.3123114699,6.85170012601,1995,False
CHEMBL696,-13.8607691825,-1.51761541642,0,True
CHEMBL697,-10.9014370746,0.0539746033828,0,True
CHEMBL69729,-37.5284680444,6.63923107553,1995,False
CHEMBL69943,-35.2776208685,3.23294313078,1995,False
CHEMBL6995,-9.85403992941,24.7762149478,0,True
CHEMBL70,-29.5941549474,13.4070110646,0,True
CHEMBL700,20.6021585874,-8.91857997371,0,True
CHEMBL701,-0.203897124215,-2.82649499524,0,True
CHEMBL702,24.8779270422,-15.135731862,0,True
CHEMBL703,-16.1428468924,-5.91105742298,0,True
CHEMBL704,8.00012832768,6.13008833664,0,True
CHEMBL70409,-26.4005499435,23.0659169929,1998,False
CHEMBL70418,6.71046766526,-2.91467944597,0,True
CHEMBL70431,-33.8849248573,4.9616050102,1995,False
CHEMBL705,-5.76878509547,-23.9372909315,0,True
CHEMBL70589,-35.7774011189,7.13287769606,1995,False
CHEMBL70606,-37.2590005843,6.16594701696,1995,False
CHEMBL70652,-32.17315986,2.77249681602,1995,False
CHEMBL70680,-36.2054913901,4.23235283247,1995,False
CHEMBL707,-13.569639232,19.8666981255,0,True
CHEMBL70710,-31.3677405123,2.09096134215,1995,False
CHEMBL708,16.1760710837,12.6748739424,0,True
CHEMBL70882,-34.1467288075,7.07325643567,1995,False
CHEMBL709,-14.1899844315,21.3323085931,0,True
CHEMBL70927,-21.3661440216,14.2556377547,0,True
CHEMBL70980,-38.5522332133,5.23190799846,1995,False
CHEMBL70985,-34.7161992789,7.36032869432,1995,False
CHEMBL71,1.63242598505,-9.6038267597,0,True
CHEMBL710,-8.48772782234,-35.8995271115,0,True
CHEMBL71033,-25.2932438231,23.679465173,1998,False
CHEMBL71091,-32.9517245059,8.72248541116,1995,False
CHEMBL711,-8.90983115391,17.9624195795,0,True
CHEMBL71145,-36.2173876823,5.65965079152,1995,False
CHEMBL71176,-32.1731595548,2.77249708324,1995,False
CHEMBL712,-6.8433545331,18.9190736452,0,True
CHEMBL71247,-32.2959480694,4.22161430972,1995,False
CHEMBL71299,-34.0627457223,6.26592745011,1995,False
CHEMBL713,19.5344499056,-20.375035732,0,True
CHEMBL71319,-34.2252779888,6.8610619637,1995,False
CHEMBL71395,-35.3076540416,6.43752928482,1995,False
CHEMBL714,-17.5754753384,10.3880665801,0,True
CHEMBL71409,-37.4197990285,6.38436783918,1995,False
CHEMBL7143,0.821781975219,22.8943313491,2000,False
CHEMBL71469,-35.5885581112,4.25065702904,1995,False
CHEMBL71474,-34.9082147607,7.58150703446,1995,False
CHEMBL715,8.20520627964,-8.17592795067,0,True
CHEMBL716,1.74001043493,-6.03450942553,0,True
CHEMBL71625,-32.9531263497,1.82176818441,1995,False
CHEMBL71635,14.1615818293,7.16358123911,1998,False
CHEMBL71640,-35.8254300045,4.19048107169,1995,False
CHEMBL71663,-34.8120112076,7.64960410159,1995,False
CHEMBL71676,-32.555763946,7.52540774277,1995,False
CHEMBL717,-4.83997258825,-35.3138899099,0,True
CHEMBL71724,14.4740625879,8.04496416269,1998,False
CHEMBL71751,-25.4349608397,25.0715274801,1998,False
CHEMBL71798,14.2102652809,7.10472744746,1998,False
CHEMBL71804,-30.6529304126,4.82578626958,1995,False
