,x,y,year,in_drugbank
CHEMBL1201754,37.1197672796,-4.56430727457,0,True
CHEMBL1201758,26.7322484053,-18.5709153881,0,True
CHEMBL1201760,11.9475074675,44.2316481634,0,True
CHEMBL1201764,-3.84238140227,10.1053198611,0,True
CHEMBL1201772,39.4107937938,-15.6986543483,0,True
CHEMBL1201776,4.6216835772,16.8859581122,0,True
CHEMBL1201780,-24.5378426974,44.0023315842,0,True
CHEMBL1201784,-8.39198201066,41.5107439477,0,True
CHEMBL1206,13.1727825849,-36.9053168591,0,True
CHEMBL1208,10.1103073857,34.8589169964,0,True
CHEMBL120901,-4.20694917804,32.8474244594,0,True
CHEMBL121,-29.2189015081,5.68174155151,0,True
CHEMBL1213033,-3.46485195014,-6.69115779318,0,True
CHEMBL1213252,34.4351010562,-36.7760922367,0,True
CHEMBL1213351,3.0199544214,2.71165997067,0,True
CHEMBL1213490,-39.1164677611,20.0028813314,0,True
CHEMBL1213583,37.394938634,43.9097518953,0,True
CHEMBL1214,-15.6912254244,51.5256873907,0,True
CHEMBL1214124,22.6268097125,-7.33841971183,0,True
CHEMBL1214185,47.6381176622,9.92764237019,0,True
CHEMBL1215,2.84499063779,17.783181457,0,True
CHEMBL1218,-24.0033341997,15.6904922877,0,True
CHEMBL1219,-30.2710844424,-5.31608133764,0,True
CHEMBL12198,-28.8515914342,39.339724056,0,True
CHEMBL1220,-18.2512166267,-34.8185897761,0,True
CHEMBL1221,35.5042021582,-20.8147918944,0,True
CHEMBL1229,-14.756481121,-41.4747883599,0,True
CHEMBL1229211,31.8136477004,-4.43692380456,0,True
CHEMBL1229517,29.6932735347,-29.9122877918,0,True
CHEMBL1229780,26.1551562678,-48.1682491207,0,True
CHEMBL1231,8.90681723953,-5.32548044651,0,True
CHEMBL1231723,-29.8043210636,0.242871170015,0,True
CHEMBL12318,25.1940231423,11.3344446567,0,True
CHEMBL1232077,4.23175372886,20.5399608667,0,True
CHEMBL1232313,-33.4547680435,35.7910483503,0,True
CHEMBL1232653,-30.7048011781,-42.9820730844,0,True
CHEMBL1233,-33.8509239906,-8.96776752674,0,True
CHEMBL1233584,-35.0734036806,38.5887715168,0,True
CHEMBL1234231,40.6207744427,30.6999718692,0,True
CHEMBL1234579,-7.3205660308,-27.479529655,0,True
CHEMBL1235872,-18.9441952531,-50.7495905131,0,True
CHEMBL1236539,30.8543672929,9.6649276262,0,True
CHEMBL1237,-34.0396471659,25.9090641477,0,True
CHEMBL1237042,-5.65165363692,-47.3733493504,0,True
