,x,y,bac,bac_gtc,bac_murcko,bac_murcko_generic
CHEMBL3329452,8.44778421556,3.77091883761,4,4,4,4
CHEMBL3329453,-14.2691169815,-31.3799217452,4,1,4,4
CHEMBL3329454,1.45167340809,-19.9785511185,4,4,3,2
CHEMBL3329455,17.7703175979,22.2526970019,0,4,3,3
CHEMBL3331585,34.3227818529,22.6230939531,4,4,3,2
CHEMBL333373,-9.95051218941,22.5100061226,3,0,1,0
CHEMBL3361005,28.9712750814,-11.5979554989,1,4,2,3
CHEMBL338115,4.17381567864,-15.481632136,1,4,2,2
CHEMBL338290,-9.24827101531,34.203793667,4,0,1,1
CHEMBL338380,-10.0257264466,20.0137150089,3,0,1,1
CHEMBL339337,-12.7294754444,24.4738418407,3,0,1,0
CHEMBL339741,-10.7056017284,18.603177502,3,0,1,2
CHEMBL339913,-9.45835243968,21.3567183824,3,0,1,1
CHEMBL339980,0.57487404083,-12.1189941163,1,4,3,4
CHEMBL3403330,-24.330421172,27.092617623,2,4,3,3
CHEMBL3403331,-4.6915189032,-35.4543669473,2,3,0,3
CHEMBL3403332,-33.0967781102,-10.604524309,0,2,0,3
CHEMBL3403333,19.9129689119,-29.0231831108,1,4,4,4
CHEMBL3403334,5.61635388027,-28.0045336147,2,4,0,3
CHEMBL3403335,19.4294006037,-28.5477627249,1,4,4,4
CHEMBL3403336,3.06020797448,14.54086209,0,4,3,4
CHEMBL3403337,21.9638141799,-11.3830692016,1,1,3,2
CHEMBL3403338,-27.4573831927,-4.5402634503,0,4,0,3
CHEMBL3403339,-34.4738858012,-27.4568338421,2,4,3,3
CHEMBL3403340,28.7452262874,-17.7366181756,4,4,3,2
CHEMBL3403341,6.65105831696,-15.3155944917,2,1,3,2
CHEMBL3403342,5.45981139852,-19.170451222,2,1,3,2
CHEMBL3403343,5.41725030474,-17.5457273162,2,1,3,2
CHEMBL3403344,24.8994472186,-20.7809880055,2,1,3,2
CHEMBL3403345,26.6435913701,-14.034581712,4,4,3,2
CHEMBL3407518,-18.5960770669,10.442474628,1,0,3,4
CHEMBL3409035,34.7046096609,-4.51079404818,1,4,2,3
CHEMBL3409037,32.9082521343,-5.19118052121,1,4,2,3
CHEMBL3409039,35.285577352,-3.09884727402,1,4,2,3
CHEMBL3409232,-16.0810464906,9.44631217437,1,0,3,4
CHEMBL3409233,-17.698284417,9.84702856128,1,0,3,4
CHEMBL3409234,-17.6966254256,8.98482571576,1,2,3,4
CHEMBL3409235,-17.7955879147,8.60686673984,1,2,3,4
CHEMBL3409236,-17.9855677177,9.8566628425,1,0,3,4
CHEMBL3409237,-19.0121276858,6.45314073978,1,2,3,4
CHEMBL3409238,-18.5250772742,9.60284092095,1,2,3,4
CHEMBL3409239,-19.0823886349,6.22990505927,1,2,3,4
CHEMBL3409240,-19.0975103426,6.83267865921,1,2,3,4
CHEMBL3409241,-15.8122473543,13.4696761237,1,2,3,4
CHEMBL3409242,-18.3770295913,8.28143376761,1,2,3,4
CHEMBL3409243,-13.731867108,8.57675686096,3,0,3,4
CHEMBL3409244,-14.0085843655,8.9856640275,3,0,3,1
CHEMBL3409245,-14.651656024,8.30630188293,1,2,3,4
CHEMBL3409246,-15.0641898139,10.7340840278,4,0,3,1
CHEMBL3409247,-14.8946930109,7.5667241872,1,2,3,4
CHEMBL3409248,-15.2757109562,9.97287898464,4,0,3,1
CHEMBL3409249,-14.6331737077,5.99588231957,1,2,3,4
CHEMBL3409250,-16.5937139582,5.91113073047,1,2,3,4
CHEMBL3409251,-14.8600073099,5.99412454425,1,2,3,4
CHEMBL3409252,-17.7611668866,4.58995260959,1,2,3,4
CHEMBL3409253,-16.7115162277,6.42327737259,1,2,3,4
CHEMBL3409254,-21.3085267365,9.16938294846,1,0,3,4
CHEMBL3409255,-21.7826249487,12.1105633255,4,0,1,1
CHEMBL3409256,-22.1830990786,8.88701635508,4,0,1,1
CHEMBL3409257,-21.6737827439,10.0102526249,4,0,1,1
CHEMBL3409258,-22.4458242351,10.2695589636,4,0,1,1
CHEMBL3409259,-22.120678933,9.60161719683,4,0,1,1
CHEMBL3409260,-22.6145776849,11.4145168444,4,0,1,1
CHEMBL3409261,-20.7534635374,11.1912490799,4,0,1,1
CHEMBL3409262,-21.5942281892,10.6432644716,4,0,1,1
CHEMBL3409263,-22.5752776226,11.3032347002,4,0,1,1
CHEMBL3410504,-29.5048641499,-3.33765093004,0,2,0,3
CHEMBL341495,-9.98986186402,22.2957502945,3,0,1,1
CHEMBL3423334,29.1712602506,-11.3966627894,1,4,2,3
CHEMBL3423335,30.3223328414,-9.44262543235,1,4,2,3
CHEMBL3423336,30.3103476667,-12.4587620513,1,4,2,3
CHEMBL3423337,29.3212468962,-11.1560894432,1,4,2,3
CHEMBL3423338,29.9488936541,-12.5112501239,1,4,2,3
CHEMBL3423339,30.6971548575,-11.122662062,1,4,2,3
CHEMBL3423340,30.1047021636,-11.1598307952,1,4,2,3
CHEMBL3423377,30.1034042862,-11.8216478808,1,4,2,3
CHEMBL3423378,29.5674616647,-12.0159881114,1,4,2,3
CHEMBL3423379,29.7960964833,-10.2947440915,1,4,2,3
CHEMBL343755,18.3622880166,-36.6760482472,3,4,4,4
CHEMBL345110,-34.5959715745,25.9398882331,4,4,0,2
CHEMBL346227,-33.4063017282,25.2410792807,4,4,0,2
CHEMBL346338,-34.8644765619,22.7617047623,4,4,0,2
CHEMBL346990,-35.3370936647,27.018528437,4,4,0,2
CHEMBL347335,-37.828962449,27.1413543807,4,4,0,2
CHEMBL348364,-38.139492354,25.6635768486,4,4,0,2
CHEMBL348870,-34.1722703074,25.2209960586,4,4,0,2
CHEMBL348890,1.40524226514,-1.9122030802,2,4,3,4
CHEMBL350022,-36.4352376512,26.8391158352,4,4,0,2
CHEMBL350026,-36.5033790438,24.2376285547,4,4,0,2
CHEMBL353552,-8.78865717516,-13.802601163,3,0,1,1
CHEMBL353739,-30.2843716237,-1.40222323087,0,2,4,4
CHEMBL354417,42.1484166532,31.3634650787,2,3,2,2
CHEMBL354418,-31.0746214366,3.85793067963,0,2,2,3
CHEMBL355202,14.7260247536,-3.63356184148,1,4,2,3
CHEMBL355905,8.32661762811,-16.9935652379,2,1,0,3
CHEMBL356021,-38.377445293,24.7574321595,4,4,4,2
CHEMBL359460,0.776974570656,41.8291906407,4,0,1,0
CHEMBL359604,-9.69946737871,9.79268824802,3,0,3,4
CHEMBL359876,0.911247918897,47.5351768369,4,0,1,0
CHEMBL359967,-22.485218254,-18.9841912964,2,1,3,0
CHEMBL360181,-23.2834031049,-17.6785334191,2,1,3,0
CHEMBL360234,-1.96197325529,43.1938513538,4,0,1,0
CHEMBL360475,0.212364393218,46.7134866221,4,0,1,3
CHEMBL360642,-23.9106468588,-19.1710554404,2,1,3,0
CHEMBL361180,-2.76035605717,42.9488371587,4,0,1,1
CHEMBL361189,-3.02666612963,47.2847067301,4,0,1,0
CHEMBL361213,-22.5408848923,23.7053756855,4,0,1,1
CHEMBL361230,19.3480820032,-31.5630822218,1,4,4,4
CHEMBL361319,21.0852791628,-33.5297142665,1,4,4,4
CHEMBL361572,-0.660340585973,43.3852290373,4,0,1,0
CHEMBL362063,36.9590954837,21.9707298945,4,4,3,2
CHEMBL362177,-1.52419420297,43.3860427083,4,0,1,0
CHEMBL362220,-0.421877934593,43.5751863669,4,0,1,0
CHEMBL362487,-0.18654060337,44.5240047299,4,0,1,0
CHEMBL362628,-32.3082625075,5.37494951333,0,3,2,3
CHEMBL362921,2.75468124005,42.6314517888,4,0,1,2
CHEMBL362984,-33.2831742672,-20.3683342557,3,3,2,4
CHEMBL363035,-5.24192189009,-1.8572920554,2,4,3,2
CHEMBL363275,-16.8956946597,27.347819716,3,0,1,0
CHEMBL363792,5.6389275647,-27.8359201161,2,1,0,3
CHEMBL363827,4.82135915116,44.9578837619,4,0,1,0
CHEMBL363843,-20.3992173688,31.5548713012,3,0,1,0
CHEMBL364039,-13.614778205,30.0082541276,4,0,1,0
CHEMBL364089,-9.60759717526,-3.0157277526,3,3,2,2
CHEMBL364248,-0.35648688325,-21.0913051877,1,4,3,2
CHEMBL364351,-25.9276212861,-20.9377226562,0,1,3,4
CHEMBL365040,-4.3760968617,18.09393095,4,0,1,0
CHEMBL365471,-2.9929161161,23.4901899717,3,0,1,1
CHEMBL365569,-0.904565512746,-33.1407276838,4,1,4,2
CHEMBL365753,-15.9481631854,32.8664136282,3,0,1,2
CHEMBL365774,-17.6968889294,30.8593903479,3,0,1,2
CHEMBL365993,-19.4004710124,25.5651386393,4,0,1,1
CHEMBL366012,-16.8724471473,34.7773763761,3,0,1,1
CHEMBL366151,-26.0311903912,-18.3953163712,2,1,3,0
CHEMBL366248,1.91033278119,-31.9909524046,2,1,0,0
CHEMBL366515,40.9573676953,31.1880124411,2,3,2,2
CHEMBL366935,-10.193159818,-14.2739030226,3,0,1,1
CHEMBL367088,-32.0476070216,3.2251628036,0,3,2,3
CHEMBL367305,-29.9523206334,3.61118648302,0,3,2,3
CHEMBL367481,19.8569682989,-31.3583918155,1,4,4,4
CHEMBL367636,36.9677409552,22.0333530447,4,4,3,2
CHEMBL367730,21.0669207044,-30.9150561636,1,4,4,4
CHEMBL367832,-28.8973592431,3.60215245717,0,3,2,3
CHEMBL367867,15.3927675499,-31.3616162451,1,4,4,4
CHEMBL368058,14.7245293009,-30.3305942167,1,4,4,4
CHEMBL368069,-33.4487195443,-2.79032143415,0,2,3,4
CHEMBL368132,-8.44167384787,-12.7168571385,3,0,2,1
CHEMBL368209,37.5798928562,22.4332417569,4,4,3,2
CHEMBL368294,-8.05207589646,-12.1388233941,3,0,1,1
CHEMBL368390,16.0851927179,-31.9812172395,1,4,4,4
CHEMBL368557,41.9792744069,31.3200218726,2,3,2,2
CHEMBL368746,-10.4515471072,-14.0085440163,3,0,1,1
CHEMBL368783,-4.75216954108,-5.17149345882,0,4,2,2
CHEMBL368871,-30.8377540917,-3.85325648689,0,2,3,4
CHEMBL368959,20.5591049338,-31.528642199,1,4,4,4
CHEMBL368973,37.0476520343,24.6645504141,4,4,3,2
CHEMBL369034,38.5833750968,25.3065900952,4,4,3,2
CHEMBL369071,17.6565761072,32.8252349992,4,4,4,3
CHEMBL369759,15.4850670725,-30.982352849,1,4,4,4
CHEMBL369910,-23.4931074974,29.7551045461,4,4,3,2
CHEMBL370128,-28.2617612075,17.8563152063,4,4,4,1
CHEMBL370209,0.0130389958446,35.5924054822,4,0,1,0
CHEMBL370215,-21.4326070877,23.4244184031,4,0,1,1
CHEMBL370306,4.27143251421,45.0574081569,4,0,1,0
CHEMBL370507,-12.7146519639,33.6908708867,3,0,1,1
CHEMBL370508,-19.6319837596,25.2795463034,4,0,1,1
CHEMBL370672,-12.8707830932,31.80098584,4,0,1,0
CHEMBL370719,5.12876414886,44.0689325133,4,0,1,0
CHEMBL370779,3.6938448396,32.6426260767,4,0,1,0
CHEMBL370935,-3.05141211096,26.6061541196,4,0,1,1
CHEMBL371048,-8.87901413741,-0.709511491253,3,3,2,2
CHEMBL371132,2.81263106812,45.1060194169,4,0,1,0
CHEMBL371176,1.55963502812,34.9066812418,4,0,1,0
CHEMBL371292,-22.8365257999,31.7061687341,3,0,1,0
CHEMBL371300,8.75362820118,6.99676098849,3,4,4,2
CHEMBL371318,-17.5735760345,30.0328032874,3,0,1,2
CHEMBL371375,4.02363584877,33.101166938,4,0,1,0
CHEMBL371469,-22.012297614,21.7683716746,4,0,1,1
CHEMBL371876,3.52085768161,34.2525408433,4,0,1,0
CHEMBL371886,-20.2461634253,22.908424474,4,0,1,1
CHEMBL371978,-7.75566661436,-7.1284808367,3,4,3,2
CHEMBL372006,25.0822991493,23.8657048754,1,2,3,4
CHEMBL372033,-25.2685537788,28.9070213128,4,4,3,2
CHEMBL372109,-5.46240272442,30.8288134601,4,0,1,0
CHEMBL372287,2.16348460855,33.6121937925,4,0,1,0
CHEMBL372364,-8.05675055393,20.7504165755,4,0,1,0
CHEMBL372373,-1.2282927253,22.8293297941,4,0,1,1
CHEMBL372453,-28.1546620992,17.5661298149,4,4,4,1
CHEMBL372513,2.87244152926,34.0409439082,4,0,1,0
CHEMBL372537,2.9385548352,-29.2039824073,2,1,4,0
CHEMBL372569,-19.9303933943,29.5838484856,3,0,1,2
CHEMBL372853,-6.90489204603,33.0825434372,4,0,1,0
CHEMBL372879,17.3194746974,-31.6588712844,1,4,4,4
CHEMBL372929,3.86709983613,33.2651215628,4,0,1,0
CHEMBL373322,-23.2197207619,18.0423103304,4,0,1,1
CHEMBL375594,-9.63033978641,18.1320584775,3,0,1,1
CHEMBL377546,1.75470758752,19.9232428473,3,0,1,1
CHEMBL378179,-38.6380788292,-21.9988331351,0,2,2,4
CHEMBL378618,-35.1093393021,-18.841801131,3,3,2,4
CHEMBL378656,-36.4461304323,-22.178174652,0,2,2,4
CHEMBL378892,-9.32251401784,27.3213002759,3,0,1,2
CHEMBL379273,-5.18520377343,30.3021612902,4,0,1,0
CHEMBL380556,-14.2627811965,34.3062055031,3,0,1,1
CHEMBL380772,-14.4188274043,34.1645488757,3,0,1,1
CHEMBL380777,4.61787321163,42.0996988882,4,0,1,2
CHEMBL381415,-5.65362712696,31.8310717294,4,0,1,0
CHEMBL381871,5.09721205015,43.3511274625,4,0,1,0
CHEMBL381887,-21.3807699212,27.0376165754,3,0,1,1
CHEMBL382297,4.91073804531,43.767405908,4,0,1,0
CHEMBL383354,-6.12408167894,33.2073717866,4,0,1,0
CHEMBL383373,-22.1014422921,23.1519627307,4,0,1,1
CHEMBL385330,-12.1093699397,27.6700004105,4,0,1,0
CHEMBL38633,-32.1499659293,-4.26656913871,0,2,2,2
CHEMBL388247,-40.6529971579,-21.910576893,0,2,2,3
CHEMBL388674,-40.0648581849,-25.9103686839,0,2,2,3
CHEMBL39,-0.600890154922,-16.2743430047,1,4,2,2
CHEMBL391517,-18.2584610494,-6.96853990885,0,1,0,0
CHEMBL391661,-11.8638426223,-22.8027617838,1,2,3,4
CHEMBL391713,-17.8525687508,-7.45040077832,0,1,0,0
CHEMBL392318,-14.4412407327,-4.09583130576,0,1,2,2
CHEMBL392541,-14.6603914865,-3.5327096498,0,1,2,2
CHEMBL392746,-14.3447262672,-5.21384954478,0,1,2,2
CHEMBL392760,-10.3543698293,31.1262681849,0,0,2,2
CHEMBL392844,-14.8613569027,27.5371880087,3,0,1,0
CHEMBL392899,-18.8042821806,-11.7412386408,0,1,0,0
CHEMBL392976,-21.7783362067,-6.60866772613,0,1,2,2
CHEMBL393106,-16.3261483602,-11.3359054611,0,1,0,0
CHEMBL393107,-16.8711859811,-11.7413997566,0,1,0,0
CHEMBL393158,-17.1248809691,-9.47171218118,0,1,0,0
CHEMBL393312,-14.9724663857,-10.2893511963,0,1,0,2
CHEMBL393539,-14.3221891476,-25.6117043308,1,2,3,4
CHEMBL393830,-19.1330025314,-7.85444501128,0,1,0,0
CHEMBL393886,-10.1397914463,-14.7918294882,3,0,1,1
CHEMBL393997,-22.2332785961,-8.28329059656,0,1,0,0
CHEMBL394097,-14.6551220784,15.8052973146,3,0,2,2
CHEMBL394231,-16.5098862915,-10.1956327159,0,1,0,2
CHEMBL394232,-16.941706024,-10.6845701208,0,1,0,2
CHEMBL394233,-20.385865446,-5.34018764497,0,1,2,1
CHEMBL394302,-15.8649620114,28.3763029392,3,0,1,0
CHEMBL394303,-13.4538405646,27.1230094976,3,0,1,0
CHEMBL394689,-42.2879654631,-4.60928839302,0,2,0,4
CHEMBL394690,-41.4350260509,-2.33437580574,0,2,0,4
CHEMBL394691,-38.7767524511,-5.40158940249,0,2,0,4
CHEMBL394949,-40.7441949133,-4.88165623823,0,2,0,4
CHEMBL395110,32.9011488542,6.07549514339,3,4,2,4
CHEMBL395145,-13.7468983301,26.2830061147,3,0,1,0
CHEMBL395465,-7.00377257355,-6.61572739571,3,4,3,2
CHEMBL395501,-39.9757682234,-21.4444510896,0,2,2,4
CHEMBL395525,-41.3916649681,-26.887964474,0,2,2,3
CHEMBL396149,-3.58369867558,-6.65804488138,0,4,2,2
CHEMBL396329,-12.6517085493,23.8411801036,3,0,1,0
CHEMBL397380,-15.1410918576,15.6037681643,3,4,2,2
CHEMBL397476,-41.5189833919,-26.9359879838,0,2,2,3
CHEMBL398034,-42.0342089911,-4.23383170721,0,2,0,4
CHEMBL398035,-40.9780378554,-4.80602218727,0,2,0,4
CHEMBL398036,-38.7999231764,-3.96904009483,0,2,0,4
CHEMBL398336,22.4746313042,-4.18346008045,3,2,4,1
CHEMBL398337,23.5632745522,-2.24280345004,3,2,4,1
CHEMBL398481,22.7284107585,-5.3224504794,3,2,4,1
CHEMBL398482,19.745955358,-6.65175926747,3,2,4,1
CHEMBL398555,18.6371893244,-7.95621741315,3,2,4,1
CHEMBL398698,21.9765906048,-3.96194972675,3,2,4,1
CHEMBL398808,-19.8053756923,-8.8918812782,0,1,0,2
CHEMBL398809,-21.4060298931,-10.1454816867,0,1,0,2
CHEMBL399013,-15.5255427301,-11.4383122459,0,1,0,2
CHEMBL399024,27.2987228844,-6.35007161256,4,2,2,1
CHEMBL399478,21.4297924322,-5.86232754038,3,2,4,0
CHEMBL399681,21.7865359818,-5.48767699971,3,2,4,0
CHEMBL399962,21.4619786609,-6.19243696046,3,2,4,1
CHEMBL400349,20.9506933997,-3.01870583677,3,2,4,1
CHEMBL400608,-20.2752317675,-10.0981361748,0,1,0,2
CHEMBL400627,-18.672697322,-12.1894955126,0,1,0,2
CHEMBL400660,24.6742919408,-7.57986746217,1,2,2,1
CHEMBL400704,24.08008246,-4.97156310243,3,2,4,0
CHEMBL400922,23.0598977439,-7.71449938941,4,4,4,1
CHEMBL401018,-18.23443725,-9.55961505517,0,1,0,0
CHEMBL401019,-20.3414169056,-10.9075769874,0,1,0,0
CHEMBL401294,20.980377453,-4.9784382454,3,2,4,0
CHEMBL401541,16.8123208825,41.3079927469,4,3,3,0
CHEMBL401707,0.516528116267,3.13637034963,2,3,4,4
CHEMBL401969,3.14220148975,2.89701154875,2,3,4,4
CHEMBL401970,2.98962163025,2.06069058496,2,3,4,4
CHEMBL402143,-5.58405020652,6.70568554979,1,2,3,4
CHEMBL402292,2.16176551158,5.16750209988,2,3,4,4
CHEMBL402380,-1.19841596998,2.66454224857,2,3,4,4
CHEMBL402810,1.40120311684,3.90962349577,2,3,4,4
CHEMBL402923,25.8950011144,-8.8146182304,4,2,4,1
CHEMBL403843,2.8126284613,3.27178953531,2,3,4,4
CHEMBL404232,-4.70528950202,-26.3655738541,1,4,4,4
CHEMBL404352,2.93351069759,5.6773346881,2,3,4,4
CHEMBL404372,14.0297819023,41.6451447691,4,3,3,0
CHEMBL404421,11.6789090935,-24.7241163416,1,4,2,1
CHEMBL404538,4.14655750086,2.66588902432,2,3,4,4
CHEMBL404552,-1.1095702323,3.73874744547,2,3,4,4
CHEMBL407860,-29.2514964493,3.81876851141,0,3,2,3
CHEMBL409160,-33.5256896114,17.7586125221,4,4,0,0
CHEMBL409662,31.6224237484,-7.12821097851,1,4,2,3
CHEMBL41,21.6978109956,29.7800706117,2,3,3,0
CHEMBL410710,-9.86458320787,10.6293162396,3,0,3,4
CHEMBL411,8.80492622384,6.47875571206,3,4,4,0
CHEMBL411663,31.9359324317,-8.64369711305,1,2,2,3
CHEMBL413049,5.62488752605,-4.71961959291,0,4,2,4
CHEMBL413525,-22.6955917618,25.8877422061,3,0,1,1
CHEMBL414628,-41.0596555858,16.5336678504,4,4,4,2
CHEMBL415,35.7091885479,4.76118227352,3,4,2,2
CHEMBL415046,-37.4229728119,-22.1546987375,0,2,2,4
CHEMBL415464,8.75446552731,-27.221754565,2,3,2,3
CHEMBL416638,-20.2508601315,16.9750874895,4,0,1,1
CHEMBL418971,9.18844105015,7.30092097834,3,4,3,0
CHEMBL419398,-5.75299690827,23.6698179105,3,0,1,0
CHEMBL419824,-13.8087968434,19.4488172226,3,0,1,0
CHEMBL42,30.3114902708,13.934261384,3,3,3,0
CHEMBL420010,16.4255701373,0.133816257907,1,2,3,4
CHEMBL422471,26.3399496977,-4.0812655166,4,2,4,2
CHEMBL425015,4.66968173251,-32.5563083405,2,1,4,0
CHEMBL425190,-12.1575912613,-26.1501338686,1,2,3,4
CHEMBL425196,-16.6786381576,32.9118326645,3,0,1,2
CHEMBL425197,-20.7903678749,24.7539348945,4,0,1,1
CHEMBL425328,-9.02317709091,-14.6551690202,3,0,2,1
CHEMBL425714,-24.0806615248,-19.6254682671,2,1,3,0
CHEMBL426317,28.2456520666,-11.2676385994,1,2,2,3
CHEMBL426332,-30.8627836397,18.7856965048,4,2,0,3
CHEMBL426567,-2.27299573314,-16.568381439,3,4,2,2
CHEMBL426640,1.6592826425,-32.1898179406,2,1,0,0
CHEMBL427134,15.5886072316,-30.4262690278,1,4,4,4
CHEMBL427155,-35.5763630647,21.8440629569,4,4,0,0
CHEMBL427184,-19.7752159489,25.0545655962,4,0,1,1
CHEMBL427354,-22.8086799155,1.13932817668,3,3,3,2
CHEMBL428238,11.6789259389,-24.7241237216,1,4,2,1
CHEMBL429023,-4.19822618157,4.28055377899,0,4,2,1
CHEMBL431298,32.9842423305,21.0147908264,4,4,3,2
CHEMBL432713,12.2801380858,-5.19588002968,3,4,4,4
CHEMBL433461,-34.1741521679,-18.1457386394,3,3,2,4
CHEMBL433946,-12.2453133087,23.3411954046,3,0,1,2
CHEMBL433979,41.506921336,32.5233655466,2,3,2,2
CHEMBL434365,-37.4517171556,-21.5315799777,0,2,2,4
CHEMBL434932,-25.3868107726,26.3936343728,3,0,1,1
CHEMBL435524,-9.21978881227,-14.3126652175,3,0,2,1
CHEMBL435534,-7.34787253538,-10.5626841483,0,4,2,2
CHEMBL435949,30.6428010634,-1.77888915501,4,4,4,1
CHEMBL436124,-19.8649595705,26.3921489129,4,0,1,1
CHEMBL438675,-36.3362544697,-3.02172151653,0,2,0,4
CHEMBL442,21.878621951,-40.8320830608,3,4,4,4
CHEMBL443796,-10.8667388137,21.8190683089,3,0,1,2
CHEMBL444015,-1.91423976177,43.3226162667,4,0,1,0
CHEMBL444878,4.36076764475,48.8285593943,4,0,1,0
CHEMBL445,24.2970893595,13.9936961032,3,3,2,2
CHEMBL445652,-24.4715267234,-20.3283622043,2,1,3,0
CHEMBL446054,-3.52781982066,37.0635850962,4,0,1,1
CHEMBL446194,-17.067612753,28.6431956576,3,0,1,2
CHEMBL448526,27.7965692264,36.1114587972,2,2,4,0
CHEMBL448757,30.5592669397,34.0221793457,2,2,4,0
CHEMBL449581,25.5510027114,30.2003343487,2,2,4,0
CHEMBL450673,27.9370939958,28.454846041,2,2,4,0
CHEMBL452402,24.8453771103,30.4215240801,2,2,4,0
CHEMBL452861,13.3043043984,6.17268312832,3,4,3,0
CHEMBL453732,24.6932944562,33.4811145506,2,2,4,0
CHEMBL455332,26.739749077,32.1582915986,2,2,4,0
CHEMBL45695,-22.7929439713,17.6564178759,4,0,1,1
CHEMBL457351,-6.48200198865,0.447096687709,2,3,3,2
CHEMBL457569,-25.1775404166,-1.24308468222,3,2,3,3
CHEMBL457570,-27.329758266,1.38681634531,0,2,3,4
CHEMBL458001,-7.96393659311,-21.9949025235,4,3,3,2
CHEMBL458002,-8.30571725356,-23.1980965343,4,3,3,2
CHEMBL458220,-6.30487356101,-22.6528071706,4,3,3,2
CHEMBL459347,32.6608231496,-23.0933958382,2,1,0,3
CHEMBL459348,32.6726309848,-24.446353054,2,1,0,3
CHEMBL459349,32.3011708611,-21.0449615598,2,1,0,3
CHEMBL459371,33.1535280248,-20.3832428717,2,1,0,3
CHEMBL459372,33.0195230609,-20.238851488,2,1,0,3
CHEMBL45977,-22.826795802,13.3142891535,4,0,1,1
CHEMBL459782,30.5614293527,-21.0086550072,2,1,0,3
CHEMBL45987,-20.7673372797,15.0468849121,4,0,1,1
CHEMBL459987,30.0758409656,-22.5458621149,2,1,0,3
CHEMBL459988,32.7143346338,-20.4698756465,2,1,0,3
CHEMBL459989,32.7165403205,-23.1492120784,2,1,0,3
CHEMBL460001,33.7998682954,-20.5699663564,2,1,0,3
CHEMBL460002,33.2909305743,-19.6616263146,2,1,0,3
