,x,y,bac,bac_gtc,bac_murcko,bac_murcko_generic
CHEMBL455849,-24.3933439141,-7.08335524856,1,4,1,2
CHEMBL455985,12.3921555147,-19.9353852088,0,2,0,3
CHEMBL455986,10.7679030992,-21.3727176928,0,2,0,3
CHEMBL455998,11.5551968211,-22.0134845855,0,2,0,3
CHEMBL455999,12.4072802631,-19.9929683944,0,2,0,3
CHEMBL456011,-21.2980198368,12.5586545109,4,1,3,2
CHEMBL456033,13.1163743661,14.5349106048,2,0,2,1
CHEMBL456051,-25.7128185046,-7.6852065658,1,4,1,2
CHEMBL456068,-23.3474482499,-4.6259795213,1,4,3,2
CHEMBL456069,-23.3575994667,-4.61444473761,1,4,3,2
CHEMBL456073,-25.1672556976,-7.43319763657,1,4,1,2
CHEMBL456125,8.97939320009,-24.2519956948,0,2,0,3
CHEMBL456256,13.0912510292,14.5402830734,2,0,2,1
CHEMBL456257,13.0965541147,14.5372492007,2,0,2,1
CHEMBL456264,-25.0676443336,-8.03879921831,1,4,1,2
CHEMBL456271,-25.3210095559,-7.67302457493,1,4,1,2
CHEMBL456287,-26.0868954914,-7.12722733953,1,4,1,1
CHEMBL456455,13.1414010465,14.5286484968,2,0,2,1
CHEMBL456457,13.1206383223,14.5332870866,2,0,2,1
CHEMBL456816,12.456404476,-19.9672822254,0,2,0,3
CHEMBL457014,12.4474466687,-19.972210732,0,2,0,3
CHEMBL457015,12.4769076912,-19.4478785696,0,2,0,3
CHEMBL457102,13.1160197209,14.5335495282,2,0,2,1
CHEMBL457103,13.1392285793,14.5285658305,2,0,2,1
CHEMBL457209,11.5380968955,-22.045945926,0,2,0,3
CHEMBL457418,12.4154748329,-20.015741346,0,2,0,3
CHEMBL457442,10.7337807252,-21.3377527969,0,2,0,3
CHEMBL457546,13.111457669,14.5362222615,2,0,2,1
CHEMBL457573,-24.6248701216,-6.86962956327,1,4,1,1
CHEMBL457578,-23.7635393171,-7.68969443231,1,4,1,2
CHEMBL457579,-26.0754244361,-7.58170616604,1,4,1,2
CHEMBL457580,-26.0527213287,-7.79946386781,1,4,1,2
CHEMBL457659,11.5552563167,-21.9891817611,0,2,0,3
CHEMBL457880,11.5543757076,-21.9863045069,0,2,0,3
CHEMBL457881,10.5836011704,-21.4390504012,0,2,0,3
CHEMBL458224,-24.5720837131,-1.1636549393,1,4,1,2
CHEMBL458232,-24.5890634645,-7.26020946472,1,4,1,2
CHEMBL458242,-27.6470673017,-10.0951401381,1,4,1,2
CHEMBL458346,-21.2770473543,12.5608925635,4,1,3,2
CHEMBL458409,2.28890526167,-13.600025646,1,4,1,2
CHEMBL458465,2.82811808273,-12.3593301626,1,4,1,2
CHEMBL458558,2.16421630593,-13.6129470903,1,4,1,2
CHEMBL45891,-15.0758571568,-1.20221261603,4,3,4,4
CHEMBL458947,2.19084073375,-12.4473056377,1,4,1,2
CHEMBL459098,-24.6248676956,-6.86962978483,1,4,1,1
CHEMBL459265,15.9335543614,-18.6874699723,3,4,1,0
CHEMBL459312,-24.2327003462,16.5842023566,2,1,2,2
CHEMBL459322,-26.1721182834,16.5107974022,2,1,2,0
CHEMBL459553,12.3717279992,-19.085079996,0,2,0,3
CHEMBL459772,-21.3017920043,12.5486966094,4,1,3,2
CHEMBL460170,13.1369691454,14.5288594238,2,0,2,1
CHEMBL460171,13.1379619152,14.5285607589,2,0,2,1
CHEMBL460172,13.1440074608,14.5245350969,2,0,2,1
CHEMBL460384,13.1468962021,14.5253780394,2,0,2,1
CHEMBL460596,-25.4140459171,17.9604504991,2,1,2,0
CHEMBL460799,-24.5780493398,16.3490236818,2,1,2,0
CHEMBL460805,-25.4051289144,18.006447468,2,1,2,0
CHEMBL460975,-24.9451428728,15.9518050837,2,1,2,0
CHEMBL460976,-25.883291928,16.5810966855,2,1,2,0
CHEMBL461007,-25.5769408917,17.0994329053,2,1,2,0
CHEMBL461008,-25.9453089673,16.8135833123,2,1,2,0
CHEMBL461649,-25.8906131735,16.6662041821,2,1,2,0
CHEMBL461650,-24.6625996198,16.3007644552,2,1,2,0
CHEMBL461651,-25.8980840465,16.5806315808,2,1,2,0
CHEMBL461656,-25.5857528749,17.5842577639,2,1,2,0
CHEMBL461665,13.1350919401,14.5291855486,2,0,2,1
CHEMBL461857,-24.8800054772,14.7078016867,1,1,2,0
CHEMBL461858,-24.35680299,14.0504282809,1,1,2,0
CHEMBL462095,9.59146736404,-18.5404339613,0,2,0,3
CHEMBL462488,-25.8293107733,16.6657428546,2,1,2,0
CHEMBL462501,-24.6208918505,16.5208793472,2,1,2,0
CHEMBL464075,27.9020856972,-1.6024552929,0,2,0,3
CHEMBL464076,28.0106485093,-1.52378593806,0,2,0,3
CHEMBL464437,28.0445080505,-1.55600878224,0,2,0,3
CHEMBL464438,27.9601987407,-1.42624483603,0,2,0,3
CHEMBL464859,-2.1337191243,3.12563999608,4,3,4,4
CHEMBL464928,-9.51414902119,-12.1570243142,1,4,1,3
CHEMBL465171,13.135194628,14.5341610759,2,0,2,1
CHEMBL465281,27.9734069665,-1.40374892414,0,2,0,3
CHEMBL465290,27.9239375295,-1.64557201693,0,2,0,3
CHEMBL465338,-9.52365086205,-12.182064079,1,4,1,3
CHEMBL465538,-9.50901136016,-12.142250556,1,4,1,3
CHEMBL465949,27.9115661925,-1.57491358026,0,2,0,3
CHEMBL466021,11.6270078029,-10.6955547898,0,2,0,3
CHEMBL466035,11.7588061327,-10.6127897913,0,2,0,3
CHEMBL466044,4.6711916485,-26.2655565621,3,3,4,2
CHEMBL466453,11.7800941763,-10.5979536919,0,2,0,3
CHEMBL466652,11.3939494484,-11.8697874379,0,2,0,3
CHEMBL466828,11.4395838142,-11.8599322805,0,2,0,3
CHEMBL466850,6.15039741627,-28.1473338367,3,3,4,2
CHEMBL467035,-24.4920558894,16.3540733976,2,1,2,0
CHEMBL467244,-25.1725571061,16.124203373,1,1,2,0
CHEMBL467245,-25.1603217341,15.4264007387,1,1,2,0
CHEMBL467246,-24.8344235705,15.5874388676,1,1,2,0
CHEMBL467270,11.5431922132,-10.6676504128,0,2,0,3
CHEMBL467271,11.7632078826,-10.6076668086,0,2,0,3
CHEMBL467366,-13.8019565079,16.204026053,2,1,3,2
CHEMBL467386,-13.7237920548,16.2243567956,2,1,3,2
CHEMBL467387,-12.7987960196,15.8564199455,3,1,3,2
CHEMBL467655,-24.3642120251,14.0693965474,1,1,2,0
CHEMBL467867,-24.3606603141,14.1006028558,1,1,2,0
CHEMBL468256,-26.5035745398,17.0487278812,2,1,2,0
CHEMBL468295,11.0463624376,-10.8548646479,0,2,0,3
CHEMBL468296,10.8439744655,-11.0185538974,0,2,0,3
CHEMBL468306,11.5594370963,-10.6676591069,0,2,0,3
CHEMBL468370,-13.7032326745,16.2486323486,2,1,3,2
CHEMBL468506,10.8464546971,-10.9740831527,0,2,0,3
CHEMBL468555,-13.7610611655,16.2547814417,2,1,3,2
CHEMBL468556,-13.8108050315,16.0880564893,2,1,3,2
CHEMBL468633,2.8481276776,-27.6051904708,3,3,4,2
CHEMBL468701,-24.3820516831,14.1517286765,1,1,2,0
CHEMBL468831,-13.0469891072,15.4660437788,3,1,3,2
CHEMBL469004,-12.8818912492,15.6216982759,3,1,3,2
CHEMBL469026,-9.30546669537,11.6911038282,2,0,2,1
CHEMBL469119,10.9535054944,-10.9358045382,0,2,0,3
CHEMBL469136,10.7699629869,-11.2403992575,0,2,0,3
CHEMBL469324,-28.8475275875,-7.82556998994,1,4,1,1
CHEMBL469409,4.11932215854,-26.2533425169,3,3,4,4
CHEMBL469488,-24.4487325119,-6.42285707915,1,4,1,2
CHEMBL469520,-28.5488292428,-7.51985572003,1,4,1,1
CHEMBL469673,2.17648177558,13.2366693176,2,0,1,1
CHEMBL469674,5.08595271663,13.3275324076,2,0,1,1
CHEMBL469760,-21.2841193687,12.5707285236,4,1,3,2
CHEMBL469874,4.20151514038,13.2010947445,2,0,1,1
CHEMBL469876,3.86462729766,13.3452536818,2,0,1,1
CHEMBL469877,3.55275954128,13.1114137712,2,0,1,1
CHEMBL469879,4.81261850876,12.8862411814,2,0,1,1
CHEMBL469893,5.11840070846,12.7421750534,2,0,1,1
CHEMBL469962,-28.6313078453,-9.03078629276,1,4,1,2
CHEMBL469963,-28.3541917002,-8.453778853,1,4,1,2
CHEMBL469964,-28.7284988825,-7.70777767421,1,4,1,2
CHEMBL470087,3.71504091659,13.4180319894,2,0,1,1
CHEMBL470088,4.92297389845,12.3129201607,2,0,1,1
CHEMBL470089,4.88513099161,12.5848555191,2,0,1,1
CHEMBL470146,-28.5878485225,-7.62392674413,1,4,1,1
CHEMBL470355,-27.9639381225,-7.60424898213,1,4,1,1
CHEMBL470942,-9.86105670475,19.1652365877,1,0,1,1
CHEMBL471553,3.35533660223,13.3686487046,2,0,1,1
CHEMBL471554,3.34436222368,12.2722142694,2,0,1,1
CHEMBL471614,-21.2568702109,12.990740583,4,1,3,2
CHEMBL471853,-28.9101119767,-7.86105298535,1,4,1,1
CHEMBL471923,3.91331381396,13.2744599723,2,0,1,1
CHEMBL471924,3.79929125632,13.2927722006,2,0,1,1
CHEMBL471974,-7.55663150186,11.5327085527,2,0,2,1
CHEMBL471975,-7.53466611814,11.6722242828,2,0,2,2
CHEMBL471976,-7.53701688017,11.6709810698,2,0,2,1
CHEMBL472026,-28.8545809017,-7.81095352191,1,4,1,1
CHEMBL472063,-28.9092625387,-7.86112455245,1,4,1,1
CHEMBL472110,4.88773463867,15.1159724211,2,0,1,1
CHEMBL472111,3.31598729992,13.9329864306,2,0,1,1
CHEMBL472112,2.8550900459,13.8132263571,2,0,1,1
CHEMBL472114,3.51531427825,13.4486766964,2,0,1,1
CHEMBL472147,5.05906382534,-27.9141414825,3,3,4,2
CHEMBL472460,-28.7786794934,-7.72790471222,1,4,1,1
CHEMBL472684,5.68330680502,3.8891071675,0,2,0,3
CHEMBL472883,5.68042029785,3.88696099001,0,2,0,3
CHEMBL472951,-9.82218910247,-13.3209498287,1,4,1,3
CHEMBL472952,-9.82370981439,-13.348767302,1,4,1,3
CHEMBL473431,-9.86006931088,19.1593947086,1,0,1,1
CHEMBL473439,-10.1033747436,20.5375301769,1,0,1,1
CHEMBL473440,-10.1022922716,20.5309959499,1,0,1,1
CHEMBL473648,-18.165150372,-6.77430125757,3,1,3,0
CHEMBL473649,-18.1651574286,-6.77423350315,3,1,3,0
CHEMBL473650,-19.0351693697,-6.20057689121,3,1,3,2
CHEMBL473839,-18.9387376365,-6.18993169263,3,1,3,2
CHEMBL474058,3.93991710221,-27.5319766374,3,3,4,2
CHEMBL474207,2.7432983199,-27.5149747476,3,3,4,2
CHEMBL474396,3.35161026549,-27.4185121585,3,3,4,4
CHEMBL474623,4.97932337186,-27.9672733732,3,3,4,2
CHEMBL474747,-9.78730658252,-13.1964105924,1,4,1,3
CHEMBL475023,4.98085677181,-25.968947393,3,3,4,2
CHEMBL475030,5.58699304016,-27.7628606418,3,3,4,2
CHEMBL475146,-9.80841628021,-13.1911653458,1,4,1,3
CHEMBL475147,-9.81606641789,-13.2737367524,1,4,1,3
CHEMBL475445,-7.55801284257,11.5389306999,2,0,2,1
CHEMBL475455,2.60253478363,-27.5168570103,3,3,4,2
CHEMBL475456,4.79021534358,-27.8964173869,3,3,4,2
CHEMBL475592,-10.054930454,20.7675789106,1,0,1,1
CHEMBL475617,3.60352934145,-27.5196205728,3,3,4,2
CHEMBL476298,-12.8936347772,16.8316203769,3,1,3,2
CHEMBL476308,-12.8896345616,16.7428059941,3,1,3,2
CHEMBL476309,-12.7235982973,15.9118163785,3,1,3,2
CHEMBL476310,-13.3908923205,16.9915040244,3,1,3,2
CHEMBL476311,-13.4321729381,16.9496548595,3,1,3,2
CHEMBL477,-15.6612154063,0.0376287529363,4,3,4,4
CHEMBL477444,-15.0764901865,-2.02054890943,4,3,4,4
CHEMBL477445,-16.5849686736,-2.82995073147,4,3,4,4
CHEMBL477665,-15.7248167168,-2.33920197733,4,3,4,4
CHEMBL477666,-16.7164700821,-3.31814492114,4,3,4,4
CHEMBL477667,-16.6624813587,-3.50802610793,4,3,4,4
CHEMBL478071,-15.830678738,-4.15927058951,4,3,4,4
CHEMBL478822,-12.897846479,15.7952016244,3,1,3,2
CHEMBL479784,-6.21438269638,-12.3983291829,2,0,1,1
CHEMBL480177,-6.24856828529,-12.3118033619,2,0,1,1
CHEMBL480380,-10.4524423004,20.4413679086,1,0,1,1
CHEMBL480397,-9.83247401531,19.1754062634,1,0,1,1
CHEMBL480443,-23.3576532545,-4.61445333769,1,4,3,2
CHEMBL480444,-24.4491632409,-6.23460653749,1,4,1,2
CHEMBL480529,28.1934943323,-1.11198595995,0,2,0,3
CHEMBL480542,-9.92911303561,19.1725465403,1,0,1,1
CHEMBL480556,-10.0558569865,20.6860837602,1,0,1,1
CHEMBL480568,-10.0724714013,20.5862243503,1,0,1,1
CHEMBL480570,-9.94341252569,19.1741265091,1,0,1,1
CHEMBL480599,27.1057580776,0.0526514095238,0,2,0,3
CHEMBL480749,-10.1005759292,20.564118413,1,0,1,1
CHEMBL480756,-10.1343711514,20.5323977717,1,0,1,1
CHEMBL481132,-6.11870006377,-12.8798480215,2,0,1,1
CHEMBL481146,-6.27974408118,-12.2796063177,2,0,1,1
CHEMBL481147,-6.30089515737,-12.3055400443,2,0,1,1
CHEMBL481383,27.6641651766,-1.2542548301,0,2,0,3
CHEMBL48153,-0.00702804443195,-24.3449380416,1,3,4,0
CHEMBL481736,-7.52884914439,11.7298539404,2,0,2,1
CHEMBL481737,-7.55974942042,11.5393846562,2,0,2,1
CHEMBL481770,-5.70772415315,-13.7291179706,2,0,1,1
CHEMBL481771,-6.29738935368,-12.7498553094,2,0,1,1
CHEMBL481817,-24.436492948,-6.25116616984,1,4,1,2
CHEMBL481956,-5.80612191637,-13.1401710054,2,0,1,1
CHEMBL482011,-24.4339868921,-6.41463607914,1,4,1,2
CHEMBL482078,-5.79659308848,-12.5264397505,2,0,1,1
CHEMBL482138,-6.24953472265,-12.35461001,2,0,1,1
CHEMBL482161,-7.44808445047,12.3175350341,2,0,2,1
CHEMBL482213,-24.5750572082,-5.89966575374,1,4,1,2
CHEMBL482283,-6.34948943522,-12.6791317071,2,0,1,1
CHEMBL482328,-10.4482626353,20.5222298853,1,0,1,1
CHEMBL482329,-10.0261714706,19.3292842157,1,0,1,1
CHEMBL482436,19.0136430769,8.63849791988,0,2,0,3
CHEMBL482648,19.0306211113,8.61842425749,0,2,0,3
CHEMBL482855,19.0173338253,8.64858994987,0,2,0,3
CHEMBL483065,19.0263665656,8.58332673008,0,2,0,3
CHEMBL483261,19.0428225979,8.64016432695,0,2,0,3
CHEMBL483469,19.0023139407,8.62199944629,0,2,0,3
CHEMBL483487,19.250783918,9.31278692615,0,2,0,3
CHEMBL483688,19.2460071942,9.30863056841,0,2,0,3
CHEMBL484899,19.0143604613,8.54908778612,0,2,0,3
CHEMBL484900,18.9863248986,8.55541747671,0,2,0,3
CHEMBL485698,5.68042107347,3.88696105468,0,2,0,3
CHEMBL485752,-28.7782675626,-10.4743112793,1,4,1,2
CHEMBL485765,-26.3603117041,-7.54630115624,1,4,1,1
CHEMBL485862,17.5434420093,4.95709788481,4,1,3,2
CHEMBL485950,-26.998045534,-9.05800971209,1,4,1,1
CHEMBL485972,-26.3542441049,-9.53235126295,1,4,1,2
CHEMBL486130,-28.7020815814,-9.44604348268,1,4,1,2
CHEMBL486131,-29.1346565692,-10.053559513,1,4,1,2
CHEMBL486140,-28.9110092547,-10.4251340161,1,4,1,2
CHEMBL486162,-26.3084817756,-9.45973601375,1,4,1,1
CHEMBL486282,18.8763248699,8.45706969768,0,2,0,3
CHEMBL486316,5.88538798323,4.14030191098,0,2,0,3
CHEMBL486338,-28.5447117153,-10.2422630482,1,4,1,2
CHEMBL486339,-27.8860119654,-9.21990291573,1,4,1,2
CHEMBL486351,-28.0067057017,-8.24137895233,1,4,1,2
CHEMBL486478,19.0197589147,8.56108082098,0,2,0,3
CHEMBL486479,18.9928983759,8.56650200013,0,2,0,3
CHEMBL486481,19.2312621571,9.28902753203,0,2,0,3
CHEMBL486552,-28.1100877921,-8.76054364552,1,4,1,2
CHEMBL486688,18.9844057022,8.55066064732,0,2,0,3
CHEMBL486719,5.68590911305,3.89635413649,0,2,0,3
CHEMBL486720,5.68331538754,3.88910282987,0,2,0,3
CHEMBL486745,-28.6402602781,-8.73132547271,1,4,1,2
CHEMBL486893,19.0028945785,8.58765589762,0,2,0,3
CHEMBL486950,-28.6493761637,-9.08695746343,1,4,1,2
CHEMBL487371,-27.1060854538,-8.88431088151,1,4,1,1
CHEMBL487372,-26.4182399428,-9.64896287883,1,4,1,2
CHEMBL487497,-21.263829647,13.081498756,4,1,3,2
CHEMBL487553,-26.3005168731,-9.33775915714,1,4,1,1
CHEMBL487554,-26.3425825421,-9.70633767416,1,4,1,1
CHEMBL487569,-28.5815534714,-8.81058660625,1,4,1,2
CHEMBL487572,-26.376862999,-9.00466957048,1,4,1,2
CHEMBL487765,-28.4890814439,-6.98576188668,1,4,1,2
CHEMBL487766,-28.1317488519,-9.76650976259,1,4,1,2
CHEMBL488151,5.89694910003,4.14997647726,0,2,0,3
CHEMBL488152,5.88302040347,4.1368605987,0,2,0,3
CHEMBL488366,5.87788717884,4.12621253414,0,2,0,3
CHEMBL488367,5.88732026383,4.14242979369,0,2,0,3
CHEMBL488541,18.9628815792,8.59337003109,0,2,0,3
CHEMBL488797,-28.6157312152,-9.19477451757,1,4,1,2
CHEMBL489120,-9.80424043329,-13.1181645032,1,4,1,3
CHEMBL489126,-9.64851872398,-12.5856823537,1,4,1,3
CHEMBL489175,0.191722271145,-0.810740812197,4,3,4,4
CHEMBL489226,-16.4411421962,-2.84774423105,4,3,4,4
CHEMBL489321,-9.69484790638,-12.7551796941,1,4,1,3
CHEMBL489322,-9.83516096377,-13.1039509341,1,4,1,3
CHEMBL489428,-16.272028976,-3.36246220437,4,3,4,4
CHEMBL489628,-16.2663896083,-3.50735563731,4,3,4,4
CHEMBL489638,-16.7846343638,-3.50072972585,4,3,4,4
CHEMBL489639,-15.8103442498,-3.83299999287,4,3,4,4
CHEMBL489640,-14.6705687534,-0.664678310197,4,3,4,4
CHEMBL489795,18.191574012,-11.3092765346,4,3,4,4
CHEMBL490250,-15.816554063,-2.39432376596,4,3,4,4
CHEMBL490405,18.1748657656,-11.8682876863,4,3,4,4
CHEMBL490605,17.412136336,-11.9273630418,4,3,4,4
CHEMBL490606,17.6491673922,-11.7704825819,4,3,4,4
CHEMBL490607,17.7616837706,-11.7124770695,4,3,4,4
CHEMBL490723,-9.79900311106,-13.1063226222,1,4,1,3
CHEMBL491097,-9.50739895353,-12.1156351971,1,4,1,3
CHEMBL491285,-9.53541131939,-12.2240376677,1,4,1,3
CHEMBL491310,-9.53945544394,-12.2319114986,1,4,1,3
CHEMBL491311,-9.64956142829,-12.5838956374,1,4,1,3
CHEMBL491317,-9.56030325496,-12.2921008253,1,4,1,3
CHEMBL491318,-9.5479654723,-12.2570211457,1,4,1,3
CHEMBL491321,-9.58360505445,-12.3708612094,1,4,1,3
CHEMBL491416,0.378194901263,-0.673282671545,4,3,4,4
CHEMBL492052,-21.2204379781,13.0987376205,4,1,3,2
CHEMBL494086,14.4793061373,-12.0326052,4,3,4,4
CHEMBL494759,4.14078502608,-25.4198190915,3,3,4,2
CHEMBL496,7.30442317512,-3.20702999143,3,4,1,2
CHEMBL496984,-20.3705262732,13.9549035861,4,1,3,2
CHEMBL496985,-20.3978714189,13.9242292133,4,1,3,2
CHEMBL49925,-0.0373204325586,-24.343279778,1,3,4,0
CHEMBL50051,-0.0162803250978,-24.3347897354,1,3,2,2
CHEMBL500569,14.4888523476,-12.2292451949,4,3,4,4
CHEMBL502005,-19.2336723165,-6.32667453526,3,1,3,2
CHEMBL502105,-13.8058482733,16.0624119939,2,1,3,2
CHEMBL503376,2.51000572681,-27.2898403922,3,3,4,4
CHEMBL503566,4.07001803292,-26.0536987288,3,3,4,2
CHEMBL504495,4.100289335,-26.0870158023,3,3,4,2
CHEMBL504812,-28.13410659,-8.83531753742,1,4,1,2
CHEMBL505089,2.25565642605,-27.4782111157,3,3,4,2
CHEMBL505633,2.37108886997,-27.616350859,3,3,4,2
CHEMBL505787,-24.3453541953,14.0585543735,1,1,2,0
CHEMBL505977,-25.8710392371,16.5846956471,2,1,2,0
CHEMBL506101,-24.7527964308,16.4021497526,2,1,2,0
CHEMBL506129,-28.3183972096,-8.37551375576,1,4,1,2
CHEMBL506179,12.0569051422,-17.1993259835,0,2,0,3
CHEMBL506250,-13.78883151,16.6461682904,2,1,3,2
CHEMBL506450,3.906215706,-27.5091438313,3,3,4,2
CHEMBL506511,-25.6350930082,16.9828810093,2,1,2,0
CHEMBL506888,2.89407434806,-27.5276312593,3,3,4,2
CHEMBL506908,27.8960277986,-1.64206214075,0,2,0,3
CHEMBL507426,-24.9359366485,19.6839181092,2,1,2,0
CHEMBL507754,12.4735757843,-19.6436538486,0,2,0,3
CHEMBL508090,12.2634067739,-20.681938438,0,2,0,3
CHEMBL508203,-19.5027409009,-6.65944302906,3,1,3,2
CHEMBL508451,-25.8466073774,16.4148137293,2,1,2,0
CHEMBL508555,13.1156937739,14.5335425563,2,0,2,1
CHEMBL508558,-24.345348951,14.0565799152,1,1,2,0
CHEMBL508561,2.81325296194,-27.4812099803,3,3,4,2
CHEMBL508786,-23.2273503851,-4.41174656828,1,4,3,2
CHEMBL509055,14.399823741,-12.0588066823,4,3,4,4
CHEMBL509367,2.934110358,-27.4666551917,3,3,4,2
CHEMBL510134,-26.0400144971,16.7774863975,2,1,2,0
CHEMBL510282,4.25828377686,-26.6088134693,3,3,4,2
CHEMBL510288,1.76938732414,-27.4717915622,3,3,4,2
CHEMBL510409,12.4055848325,-19.9895798156,0,2,0,3
CHEMBL510696,-23.3475051006,-4.62601569899,1,4,3,2
CHEMBL510907,3.95092286288,-25.9989926069,3,3,4,2
CHEMBL510959,3.3292136375,13.5848889357,2,0,1,1
CHEMBL511118,-27.9641306319,-7.60431776644,1,4,1,1
CHEMBL511159,-28.8059297335,-7.84669590951,1,4,1,1
CHEMBL511405,-24.3625063199,14.1184588752,1,1,2,0
CHEMBL511413,-26.229320416,16.9939192468,2,1,2,0
CHEMBL511440,-28.5490525633,-7.5198749752,1,4,1,1
CHEMBL511446,5.20220887127,12.5195960752,2,0,1,1
CHEMBL511624,-28.5878485824,-7.6239273214,1,4,1,1
CHEMBL511714,10.81332763,-11.1207984039,0,2,0,3
CHEMBL51192,-0.00266437410503,-24.347255134,1,3,4,2
CHEMBL512025,13.123475522,14.5315026556,2,0,2,1
CHEMBL512133,3.67533489976,13.2887864132,2,0,1,1
CHEMBL512216,12.2187341226,-18.9299481388,0,2,0,3
CHEMBL512276,11.6161964354,-10.7055007197,0,2,0,3
CHEMBL512290,10.9146900934,-10.9891125616,0,2,0,3
CHEMBL512337,-10.100022335,20.5345110095,1,0,1,1
CHEMBL512388,12.1870245132,-18.9132554422,0,2,0,3
CHEMBL512812,-26.6020792185,17.3023567173,2,1,2,0
CHEMBL512891,4.16986723344,13.3984490914,2,0,1,1
CHEMBL512892,2.82407515089,13.8053970014,2,0,1,1
CHEMBL513009,-8.23347569224,15.412023532,2,0,2,1
CHEMBL513030,4.80062224633,12.4545809208,2,0,1,1
CHEMBL513135,11.0857654938,-11.6925331767,0,2,0,3
CHEMBL513203,-28.1010194162,-8.37124858911,1,4,1,2
CHEMBL513320,-13.8120662057,16.0447778188,2,1,3,1
CHEMBL513364,5.67206651819,11.5485063459,2,0,1,1
CHEMBL513519,-13.7582695509,16.252892839,2,1,3,2
CHEMBL513661,-25.2396781378,14.7001231981,1,1,2,0
CHEMBL513681,11.0249612935,-10.868367268,0,2,0,3
CHEMBL514399,-21.2764329558,12.5531064473,4,1,3,2
CHEMBL514541,-16.003764568,-2.71796909114,4,3,4,4
CHEMBL514701,-16.0929678185,-2.82860459217,4,3,4,4
CHEMBL514939,-9.86548975074,19.2002970337,1,0,1,1
CHEMBL515088,-9.81213043092,-13.2192696256,1,4,1,3
CHEMBL515190,-25.0676439013,-8.03879865794,1,4,1,2
CHEMBL515192,-24.5244787383,-6.88898799576,1,4,1,2
CHEMBL515218,-24.6365847534,-7.12848198289,1,4,1,2
CHEMBL515330,-15.7093257428,-3.38888754795,4,3,4,4
CHEMBL515344,-24.7800427912,-7.24055147936,1,4,1,2
CHEMBL515419,2.29194420846,-27.4098398271,3,3,4,4
CHEMBL515442,-0.575992123811,-1.01966229249,4,3,4,4
CHEMBL515526,-28.5521662401,-9.0559323555,1,4,1,2
CHEMBL515877,-9.80732239658,-13.2305263782,1,4,1,3
CHEMBL515992,-26.6452046202,-8.09398614691,1,4,1,1
CHEMBL516154,12.4094088171,-19.9475187469,0,2,0,3
CHEMBL516168,-25.3225678019,-7.42582281396,1,4,1,2
CHEMBL516188,5.6836859984,3.89296661445,0,2,0,3
CHEMBL516235,-9.82891370743,-13.3322009038,1,4,1,3
CHEMBL516238,2.38899948755,-27.4102458451,3,3,4,4
CHEMBL516483,-25.9869481593,16.0949095791,2,1,2,0
CHEMBL516556,-9.51912051724,-12.1787924729,1,4,1,3
CHEMBL516611,-25.4519059056,16.4104968958,2,1,2,0
CHEMBL516753,-6.21870302818,-12.2761369392,2,0,1,1
CHEMBL516770,-26.0955647943,16.5613381091,2,1,2,0
CHEMBL516800,-25.6135923329,15.6605580074,2,1,2,0
CHEMBL516871,13.1295134982,14.5311904128,2,0,2,1
CHEMBL516948,13.1373549481,14.5286989938,2,0,2,1
CHEMBL517097,-21.3023205748,12.5429063976,4,1,3,2
CHEMBL517277,-24.563995741,16.478999436,2,1,2,0
CHEMBL517278,-25.0542110057,17.054813368,1,1,2,0
CHEMBL517417,-25.5354092118,17.097010479,2,1,2,0
CHEMBL517418,-25.7795524417,16.3505201485,2,1,2,0
CHEMBL517429,-25.4709447984,17.6496780672,2,1,2,0
CHEMBL517886,-26.194225271,16.4435413964,2,1,2,0
CHEMBL518178,-25.4395332442,17.8784988008,2,1,2,0
CHEMBL518364,-26.1721774926,16.5106659947,2,1,2,0
CHEMBL518497,-25.4009964353,17.1293097765,2,1,2,0
CHEMBL518703,27.9948711028,-1.72488167363,0,2,0,3
CHEMBL518729,27.9504016877,-0.400241957152,0,2,0,3
CHEMBL519111,-6.25827125334,-13.3168216283,2,0,1,1
CHEMBL519271,-7.44462381068,12.3499737733,2,0,2,1
CHEMBL519282,-5.9098243265,-13.1872431714,2,0,1,1
CHEMBL519383,-28.6316832457,-10.3095698571,1,4,1,2
CHEMBL519390,19.0118511401,8.54329174519,0,2,0,3
CHEMBL519549,-28.7791810508,-10.4589511016,1,4,1,2
CHEMBL519554,-27.9092092547,-9.08127517635,1,4,1,2
CHEMBL519566,-28.2407672843,-8.9508969722,1,4,1,2
CHEMBL519726,5.68368597394,3.8929667742,0,2,0,3
CHEMBL519784,-4.81651059088,-14.2013801404,2,0,1,1
CHEMBL519813,19.0162890284,8.57624217827,0,2,0,3
CHEMBL519952,-26.6338900493,-8.1357475329,1,4,1,2
CHEMBL520031,5.68660893075,3.89753368768,0,2,0,3
CHEMBL520036,-26.3653853055,-9.15550014219,1,4,1,1
CHEMBL520212,5.68660889965,3.89753382498,0,2,0,3
CHEMBL520229,-28.7466948023,-4.11671958537,1,4,1,1
CHEMBL520238,-27.8982417363,-9.25794918259,1,4,1,2
CHEMBL520286,-7.46346358224,12.2350259392,2,0,2,1
CHEMBL520297,19.0228692072,8.56612618183,0,2,0,3
CHEMBL520766,-7.54025618163,11.6480813926,2,0,2,1
CHEMBL520767,27.0210215669,0.351071335931,0,2,0,3
CHEMBL520782,-5.96867780474,-12.468369969,2,0,1,1
