,x,y,year
CHEMBL3329436,-37.4846155202,15.1125326367,2014
CHEMBL3329437,25.8792343976,33.0033420867,2014
CHEMBL3329438,38.757260996,-8.97439359662,2014
CHEMBL3329439,36.4076373598,-16.9015690249,2014
CHEMBL3329440,31.9868505539,-12.7561943118,2014
CHEMBL3329441,14.3480320296,20.2663013932,2014
CHEMBL3329442,15.7959779355,17.9701806433,2014
CHEMBL3329443,-5.06478264978,29.0687927899,2014
CHEMBL3329444,19.915366305,-32.8186950219,2014
CHEMBL3329445,35.4462525226,-13.4888262245,2014
CHEMBL3329446,7.28115753573,-7.9592421442,2014
CHEMBL3329447,7.86309013911,7.17556872308,2014
CHEMBL3329448,-10.7954952913,2.39181290159,2014
