,x,y,year
CHEMBL133868,32.6701024601,-43.4620185795,2003
CHEMBL133939,49.0917456924,-53.4080564778,1992
CHEMBL134519,-57.4003187396,47.0745176617,2003
CHEMBL135076,31.5461286899,-43.1957813907,2003
CHEMBL136108,-4.58840083341,82.502283116,1999
CHEMBL13632,-46.7984704957,26.7342242591,2000
CHEMBL136978,-3.77633927732,80.8725536186,1999
CHEMBL137485,48.63942033,-57.540016882,1992
CHEMBL137621,-10.1493656216,78.8910878327,1999
CHEMBL137781,45.0675878967,-29.4725320655,2002
CHEMBL138989,46.187218478,-31.1455825536,2002
CHEMBL14076,-36.5448229649,76.4693046029,2000
CHEMBL140872,16.5516494401,23.6164436572,2008
